Server Info
bufferLevel,29.11,18.051,5.693,30.732,31.51
GMSD,0,0,0.99622,0,0
bitrateSwitch,0,0,0,1,0
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),4881,19886,6744,2406,2088

IP,10.0.0.50
Attribute,HIGH
initTime,2023-04-13 16:56:17.043537
endTime,2023-04-13 16:58:32.567000
liveTime(sec),135.523463
startupDelay,983
Total stalling Event,0
player width,1280
player height,720
time,19.750,23.949,30.428,63.348
elapsed,0.000,4.199,10.678,43.598
bitrate,2000,1401,1401,400
framerate,29.97,29.97,29.97,29.97
bufferLevel,6.689,30.907,29.964,31.284
GMSD,0,0,0.79364,0
bitrateSwitch,0,1,0,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),8608,12543,3067,1724

IP,10.0.0.36
Attribute,HIGH
initTime,2023-04-13 16:56:17.291310
endTime,2023-04-13 16:58:32.567021
liveTime(sec),135.275711
startupDelay,805
Total stalling Event,0
player width,1280
player height,720
time,20.285,25.517,116.798
elapsed,0.000,5.232,96.513
bitrate,2000,1401,800
framerate,29.97,29.97,29.97
bufferLevel,5.713,29.886,31.628
GMSD,0,0,0.78769
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),8608,12543,1471

IP,10.0.0.27
Attribute,HIGH
initTime,2023-04-13 16:56:20.356093
endTime,2023-04-13 16:58:32.567041
liveTime(sec),132.210948
startupDelay,1207
Total stalling Event,0
player width,1280
player height,720
time,22.727,27.700,118.829
elapsed,0.000,4.973,96.102
bitrate,400,2000,400
framerate,29.97,29.97,29.97
bufferLevel,30.735,17.968,30.42
GMSD,0,0,0.83830
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),4880,38177,691

IP,10.0.0.30
Attribute,HIGH
initTime,2023-04-13 16:56:20.788882
endTime,2023-04-13 16:58:32.567084
liveTime(sec),131.778202
startupDelay,678
Total stalling Event,0
player width,1280
player height,720
time,23.151,30.016,46.322,76.500,129.386
elapsed,0.000,6.865,23.171,53.349,106.235
bitrate,2000,1401,800,800,400
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,5.028,29.512,29.492,29.462,31.258
GMSD,0,0,0.80794,0,0
bitrateSwitch,0,1,1,0,1
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),8608,12543,1487,1471,853

IP,10.0.0.28
Attribute,HIGH
initTime,2023-04-13 16:56:21.480656
endTime,2023-04-13 16:58:32.567106
liveTime(sec),131.08645
startupDelay,585
Total stalling Event,0
player width,1280
player height,720
time,23.735,30.047,118.854
elapsed,0.000,6.312,95.119
bitrate,400,400,2000
framerate,29.97,29.97,29.97
bufferLevel,30.074,29.164,12.489
GMSD,0,0,0.74822
bitrateSwitch,0,0,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),5231,976,3482

IP,10.0.0.12
Attribute,HIGH
initTime,2023-04-13 16:56:21.977294
endTime,2023-04-13 16:58:32.567132
liveTime(sec),130.589838
startupDelay,510
Total stalling Event,0
player width,1280
player height,720
time,24.658,30.735,107.194
elapsed,0.000,6.077,82.536
bitrate,400,400,400
framerate,29.97,29.97,29.97
bufferLevel,17.655,22.142,22.33
GMSD,0,0,0
bitrateSwitch,0,0,0
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),3376,1877,808

IP,10.0.0.10
Attribute,HIGH
initTime,2023-04-13 16:56:24.560939
endTime,2023-04-13 16:58:32.567145
liveTime(sec),128.006206
startupDelay,697
Total stalling Event,0
player width,1280
player height,720
time,27.407,36.783,92.515,105.597
elapsed,0.000,9.376,65.108,78.190
bitrate,400,400,400,400
framerate,29.97,29.97,29.97,29.97
bufferLevel,22.229,22.658,23.048,22.528
GMSD,0,0,0,0
bitrateSwitch,0,0,0,0
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),3960,1292,666,892

IP,10.0.0.4
Attribute,HIGH
initTime,2023-04-13 16:56:26.255939
endTime,2023-04-13 16:58:32.567186
liveTime(sec),126.311247
startupDelay,560
Total stalling Event,0
player width,1280
player height,720
time,30.382,48.755,144.143,150.228
elapsed,0.000,18.373,113.761,119.846
bitrate,2000,1401,800,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,5.647,33.031,30.733,28.9
GMSD,0,0,0,0
bitrateSwitch,0,1,1,0
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),8608,13535,1983,2075

IP,10.0.0.42
Attribute,HIGH
initTime,2023-04-13 16:56:28.471692
endTime,2023-04-13 16:58:32.567213
liveTime(sec),124.095521
startupDelay,161
Total stalling Event,0
player width,1280
player height,720
time,85.698
elapsed,0.000
bitrate,1401
framerate,29.97
bufferLevel,33.176
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),13535

IP,10.0.0.6
Attribute,HIGH
initTime,2023-04-13 16:56:29.053218
endTime,2023-04-13 16:58:32.567227
liveTime(sec),123.514009
startupDelay,791
Total stalling Event,0
player width,1280
player height,720
time,120.101
elapsed,0.000
bitrate,400
framerate,29.97
bufferLevel,22.591
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),1292

IP,10.0.0.2
Attribute,HIGH
initTime,2023-04-13 16:56:31.048602
endTime,2023-04-13 16:58:32.567253
liveTime(sec),121.518651
startupDelay,629
Total stalling Event,0
player width,1280
player height,720
time,86.103,129.392
elapsed,0.000,43.289
bitrate,2000,800
framerate,29.97,29.97
bufferLevel,5.859,30.8
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),8608,2148

IP,10.0.0.24
Attribute,HIGH
initTime,2023-04-13 16:56:31.558303
endTime,2023-04-13 16:58:32.567323
liveTime(sec),121.00902
startupDelay,958
Total stalling Event,0
player width,1280
player height,720
time,36.784,67.449,138.823
elapsed,0.000,30.665,102.039
bitrate,2000,1401,400
framerate,29.97,29.97,29.97
bufferLevel,6.713,30.83,31.176
GMSD,0,0,0
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),8608,12543,904

IP,10.0.0.21
Attribute,HIGH
initTime,2023-04-13 16:56:43.143128
endTime,2023-04-13 16:58:32.567344
liveTime(sec),109.424216
startupDelay,1524
Total stalling Event,0
player width,0
player height,0
time,41.222
elapsed,0.000
bitrate,400
framerate,29.97
bufferLevel,23.215
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),3960

Avg GMSD,0.8713626315789474
Total Bitrate Switch,39
Total Stalling Event, 0

