Server Info
Server CPU Core,40
Server CPU Freq,0.0 GHz
Server RAM Total,23 GB
time,2.895,5.832,8.730,11.660,14.555,17.520,20.418,23.371,26.207,29.040,32.090,34.951,37.858,40.694,43.507,46.484,49.519,52.392,55.191,58.057,60.936,63.818,66.639,69.555,72.605,75.403,78.260,81.200,84.171,87.167,90.084,92.870,95.737,98.622,101.613,104.635,107.628,110.534,113.343,116.269,119.134,122.089,125.008,127.796,130.603,133.415,136.217,139.033,142.011,144.914,147.822,150.686
Player Connected,0,2,4,7,7,7,7,10,12,15,19,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
TX (Kbps),0.0,5.5234,8.2383,10.3154,4.9814,7.999,11.4629,17.3047,16.5596,20.6191,30.3486,29.3486,37.1494,36.7393,33.6172,33.291,25.9307,24.7197,30.5254,58.9854,60.2754,34.6396,31.3223,26.001,71.5508,53.249,57.6719,55.3193,78.6123,55.5781,30.6562,31.5928,37.8574,34.5859,31.4414,31.9482,30.0244,43.5283,42.5713,33.1201,27.0703,48.3594,46.9443,23.3428,42.2656,46.6816,29.7949,10.4688,6.2783,0.0,0.0,7.3584
RX (Kbps),0.0449,5.2812,5.2324,11.8184,8.9033,10.3027,13.8623,21.4385,15.2861,21.541,31.292,42.6992,40.5078,39.0068,29.8535,30.873,35.0908,37.5137,3174.8369,3195.0654,3124.9121,30.2812,34.8262,34.5283,4773.9766,1999.8438,3156.0254,5519.0703,2134.6406,32.1904,40.9961,38.5947,38.2354,32.0752,38.3105,36.2178,1627.751,2511.9844,36.2979,31.0303,32.3652,1664.8643,1800.0156,961.0527,1898.5215,1850.7236,884.7119,15.0127,6.5273,0.0449,0.0449,2.1973
TX + RX (Kbps),0.0449,10.8046,13.4707,22.1338,13.884699999999999,18.3017,25.3252,38.7432,31.8457,42.1601,61.640600000000006,72.0478,77.6572,75.7461,63.470699999999994,64.164,61.0215,62.2334,3205.3623,3254.0508,3185.1875,64.9208,66.1485,60.529300000000006,4845.5274,2053.0928,3213.6973,5574.3896,2213.2529000000004,87.76849999999999,71.6523,70.1875,76.0928,66.6611,69.7519,68.166,1657.7754,2555.5126999999998,78.8692,64.1504,59.435500000000005,1713.2237,1846.9598999999998,984.3955,1940.7871,1897.4052000000001,914.5068,25.4815,12.8056,0.0449,0.0449,9.5557
CPU Usage Percent,3.1,3.6,4.1,4.9,4.8,4.7,4.7,6.0,6.7,9.1,11.7,13.3,16.7,13.4,13.6,13.8,15.9,14.1,15.1,18.1,18.8,16.2,15.2,16.2,15.9,21.3,16.5,20.2,20.5,21.7,14.1,14.7,13.8,13.7,14.9,15.7,17.9,19.2,17.0,13.6,14.3,15.8,19.3,12.5,14.4,13.3,11.7,7.9,5.7,3.8,3.8,4.3
RAM Usage Percent,5.7,5.7,5.8,5.9,5.9,5.9,6.0,6.1,6.1,6.9,6.6,6.9,7.0,7.0,6.9,7.0,7.0,7.0,7.2,7.5,7.5,7.0,7.2,7.0,7.6,7.1,7.4,7.3,7.2,7.1,7.1,7.1,7.0,7.0,7.2,7.1,7.2,7.5,7.0,7.0,7.2,7.5,7.0,7.1,7.5,7.4,6.9,7.0,7.0,7.0,7.0,7.0

