Server Info
time,45.415,126.393,128.955
elapsed,0.000,80.978,83.540
bitrate,2000,800,800
framerate,29.97,29.97,29.97
bufferLevel,3.98,47.614,46.477
GMSD,0,0,0
bitrateSwitch,0,1,0
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),5899,1448,2088

IP,10.0.0.5
Attribute,HIGH
initTime,2023-05-11 13:14:41.652653
endTime,2023-05-11 13:16:50.887189
liveTime(sec),129.234536
startupDelay,1909
Total stalling Event,0
player width,1280
player height,720
time,45.038,138.025
elapsed,0.000,92.987
bitrate,2000,1401
framerate,29.97,29.97
bufferLevel,4.742,46.117
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),5899,17476

IP,10.0.0.30
Attribute,HIGH
initTime,2023-05-11 13:14:43.943065
endTime,2023-05-11 13:16:50.887192
liveTime(sec),126.944127
startupDelay,1074
Total stalling Event,0
player width,1280
player height,720
time,46.047,60.362,76.691,147.348
elapsed,0.000,14.315,30.644,101.301
bitrate,2000,1401,1401,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,6.412,44.83,45.635,44.909
GMSD,0,0,0,0
bitrateSwitch,0,1,0,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),7765,3763,16739,1474

IP,10.0.0.12
Attribute,HIGH
initTime,2023-05-11 13:14:44.395509
endTime,2023-05-11 13:16:50.887195
liveTime(sec),126.491686
startupDelay,1061
Total stalling Event,0
player width,1280
player height,720
time,45.940,136.390
elapsed,0.000,90.450
bitrate,2000,1401
framerate,29.97,29.97
bufferLevel,6.33,47.563
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),7765,3763

IP,10.0.0.28
Attribute,HIGH
initTime,2023-05-11 13:14:44.816608
endTime,2023-05-11 13:16:50.887197
liveTime(sec),126.070589
startupDelay,1818
Total stalling Event,0
player width,1280
player height,720
time,45.057,76.678
elapsed,0.000,31.621
bitrate,2000,2000
framerate,29.97,29.97
bufferLevel,5.15,6.052
GMSD,0,0
bitrateSwitch,0,0
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),3867,1823

IP,10.0.0.26
Attribute,HIGH
initTime,2023-05-11 13:14:46.178484
endTime,2023-05-11 13:16:50.887199
liveTime(sec),124.708715
startupDelay,1123
Total stalling Event,0
player width,1280
player height,720
time,46.157,73.958,73.958,94.945
elapsed,0.000,27.801,27.801,48.788
bitrate,2000,1401,1401,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,7.376,47.039,48.061,45.678
GMSD,0,0,0,0
bitrateSwitch,0,1,0,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),7765,3763,16739,1474

Avg GMSD,0.9014125000000001
Total Bitrate Switch,39
Total Stalling Event, 0

