Server Info
Server CPU Core,40
Server CPU Freq,0.0 GHz
Server RAM Total,23 GB
time,2.891,5.803,8.712,11.636,14.516,17.446,20.504,23.517,26.449,29.477,32.840,35.809,39.287,42.693,45.868,49.116,52.215,55.443,58.697,62.033,65.527,68.823,72.073,75.385,78.702,82.002,85.464,88.851,92.439,95.828,99.295,102.832,106.233,109.858,113.274,116.422,119.857,122.957,125.950,128.859,131.644,134.524,137.338,140.232,143.144,146.019,148.985,151.880
Player Connected,0,0,1,5,7,11,13,14,14,15,19,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
TX (Kbps),0.0,0.0,2.7617,6.708,11.1133,41.8643,36.0371,126.4658,34.2637,105.7051,78.1094,51.3037,164.0264,159.8926,117.3096,210.6699,142.5566,145.9736,183.5264,124.623,148.7559,193.0908,146.5791,136.8193,188.5781,143.248,122.1025,189.7656,132.666,112.1562,162.8096,148.3125,111.8467,160.9141,174.7129,114.9971,83.8438,147.9199,61.7236,89.0518,60.7168,23.8721,45.5371,4.4492,1.8115,0.0,0.0,0.4434
RX (Kbps),0.0449,0.0449,1.3564,11.8096,13.2842,3105.6572,2213.0977,9149.3711,4324.9873,2661.2822,10555.1777,3571.7773,9878.6533,14967.9697,10234.7686,12598.9092,11280.5078,6487.9473,14269.9854,13110.0771,8552.5742,14091.0273,13530.46,8093.8604,12536.7178,15823.8496,7622.1318,12060.6855,15151.1777,6849.2148,10397.3955,17069.792,11278.4971,7130.123,13717.0967,14472.7236,4140.6104,11352.415,5791.9385,5521.6055,5023.7617,816.0088,2751.8086,908.9736,0.3262,0.0449,2.123,0.0
TX + RX (Kbps),0.0449,0.0449,4.1181,18.5176,24.3975,3147.5215000000003,2249.1348,9275.8369,4359.251,2766.9873000000002,10633.2871,3623.081,10042.6797,15127.862299999999,10352.0782,12809.5791,11423.0644,6633.9209,14453.5118,13234.7001,8701.3301,14284.1181,13677.0391,8230.679699999999,12725.295900000001,15967.0976,7744.2343,12250.4511,15283.8437,6961.371,10560.205100000001,17218.1045,11390.3438,7291.0371,13891.8096,14587.7207,4224.454199999999,11500.334900000002,5853.6621000000005,5610.6573,5084.4785,839.8809,2797.3457,913.4228,2.1377,0.0449,2.123,0.4434
CPU Usage Percent,3.2,3.5,3.4,4.4,6.1,12.3,12.8,22.1,12.3,25.4,21.3,25.9,42.7,37.6,39.6,42.8,35.4,39.7,42.7,34.8,39.3,42.1,37.2,38.4,43.4,36.7,39.1,43.5,37.1,40.1,41.8,36.1,40.8,42.5,40.9,35.9,33.9,33.7,23.9,27.1,17.4,14.3,14.5,7.4,7.7,3.5,4.2,4.2
RAM Usage Percent,5.9,5.9,5.9,6.0,6.1,6.7,6.8,7.5,7.0,6.8,9.0,8.6,9.9,9.6,9.5,9.9,9.5,9.8,11.2,9.3,9.5,10.8,9.9,9.3,10.0,9.9,9.1,10.7,9.4,9.7,10.0,10.1,9.9,8.3,10.9,10.1,8.5,9.6,9.0,8.5,8.0,8.0,8.2,7.8,7.8,7.8,7.8,7.9

