Server Info
Server CPU Core,40
Server CPU Freq,0.0 GHz
Server RAM Total,23 GB
time,2.880,5.800,8.743,11.711,14.710,17.570,20.480,23.410,26.385,29.323,32.232,35.242,38.191,43.655,49.899,55.669,61.464,66.411,72.210,77.976,83.801,88.864,92.658,96.532,100.440,103.764,108.916,113.204,116.988,120.130,123.222,126.162,129.047,132.114,135.041,137.944,140.776,143.667,146.611,149.508
Player Connected,0,0,1,4,10,17,22,24,28,28,33,39,45,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
TX (Kbps),0.0,0.0,2.7617,2.8877,11.1982,14.668,32.3945,69.624,117.8086,66.9355,74.7744,127.709,78.1201,106.4336,278.2627,245.9834,185.042,248.2012,116.5117,259.6973,207.5723,152.6396,153.2979,130.9102,119.7549,169.5059,192.6592,196.5068,172.8672,92.8838,162.5859,115.6338,52.2578,116.4072,26.7471,16.7568,2.0469,0.3818,0.0,2.9912
RX (Kbps),0.0449,0.0449,3.2588,6.5,8.4072,15.1553,1281.2949,3336.5898,8010.1279,7113.3232,5579.6572,6427.1035,4526.9033,14080.6465,25371.1221,22973.9111,12934.8242,17352.3965,12985.3994,22934.1523,16945.6943,14381.1797,13682.1084,18272.1914,8108.2959,11413.8467,19112.5,18189.8701,15380.2686,6606.6992,13712.5586,9145.3789,7206.877,8865.9883,2158.3262,3.4199,4.207,0.1348,0.0449,4.2246
TX + RX (Kbps),0.0449,0.0449,6.0205,9.3877,19.6054,29.8233,1313.6894000000002,3406.2138,8127.936500000001,7180.258699999999,5654.4316,6554.8125,4605.0234,14187.080100000001,25649.3848,23219.894500000002,13119.866199999999,17600.5977,13101.9111,23193.8496,17153.2666,14533.819300000001,13835.406299999999,18403.101599999998,8228.0508,11583.3526,19305.1592,18386.3769,15553.1358,6699.583,13875.1445,9261.0127,7259.134800000001,8982.3955,2185.0733,20.176699999999997,6.2539,0.5166,0.0449,7.2158
CPU Usage Percent,3.5,3.8,3.8,4.4,5.3,8.4,13.8,16.3,25.4,23.5,21.4,29.7,27.1,42.4,60.4,57.4,55.0,52.6,55.3,54.2,54.1,57.1,51.3,50.7,52.9,50.3,50.8,54.5,49.8,41.8,41.2,37.8,24.9,32.4,24.6,15.0,5.9,6.1,4.3,4.8
RAM Usage Percent,7.7,7.7,7.7,7.8,8.1,8.4,8.6,9.6,10.5,10.0,9.8,11.2,11.1,14.4,15.7,15.5,14.3,14.8,13.6,15.2,16.2,15.4,15.5,15.1,14.7,16.0,14.8,16.5,16.1,14.2,15.7,13.6,13.2,13.9,12.9,11.8,11.8,11.8,11.9,11.8

IP,10.0.0.23
Attribute,HIGH
initTime,2023-05-11 14:24:38.998563
endTime,2023-05-11 14:27:00.959468
liveTime(sec),141.960905
startupDelay,1000
Total stalling Event,0
player width,1280
player height,720
