Server Info
Server CPU Core,40
Server CPU Freq,0.0 GHz
Server RAM Total,23 GB
time,2.907,5.826,8.719,11.661,14.551,17.463,20.420,23.317,26.286,29.220,32.135,35.107,38.549,42.151,45.559,49.307,52.730,56.062,60.224,64.282,68.493,72.635,76.072,80.238,84.033,88.304,92.434,96.277,99.967,103.615,107.795,111.081,115.503,119.000,122.364,125.307,128.237,131.144,134.026,136.965,139.899,142.771,145.686,148.587,151.487
Player Connected,0,0,1,1,1,4,5,6,8,9,10,15,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
TX (Kbps),0.0,0.0,2.8594,0.0,1.6895,14.6211,5.791,106.416,42.0195,118.4355,66.1016,115.5332,171.2852,467.123,295.3379,262.8223,420.1055,429.7129,342.1133,257.2266,581.8672,592.3809,409.7012,352.9531,264.8223,497.7637,567.5801,366.5371,334.6621,373.2207,513.4707,481.9746,431.0918,179.5859,359.2812,197.0957,199.9082,180.0254,154.9023,133.8438,30.9277,45.8945,0.0,0.0,5.1719
RX (Kbps),0.0957,0.0,2.457,1.5146,1.3525,1037.9688,8.0596,3943.1357,1806.9639,1067.3447,5201.2783,4404.2754,6177.458,13287.6436,17115.4424,9335.6855,12858.7363,17358.4521,14160.0508,10278.0049,13730.3271,19704.9707,20102.0928,14018.7227,9516.1719,16540.9326,19391.1406,14837.5596,10729.0928,10470.6709,14999.6689,19017.7412,16213.4355,8717.4248,12215.3428,8351.2549,5144.8926,6451.2314,2310.7627,4495.0098,1748.7959,1296.334,0.0449,0.0449,1.6504
TX + RX (Kbps),0.0957,0.0,5.3164,1.5146,3.042,1052.5899000000002,13.8506,4049.5517,1848.9834,1185.7802000000001,5267.3799,4519.8086,6348.7432,13754.766599999999,17410.7803,9598.5078,13278.8418,17788.164999999997,14502.164100000002,10535.2315,14312.194300000001,20297.3516,20511.793999999998,14371.6758,9780.9942,17038.6963,19958.720699999998,15204.0967,11063.7549,10843.891599999999,15513.1396,19499.7158,16644.527299999998,8897.0107,12574.624,8548.3506,5344.8008,6631.256799999999,2465.6650000000004,4628.8535999999995,1779.7236,1342.2285000000002,0.0449,0.0449,6.8223
CPU Usage Percent,3.2,3.5,3.9,3.9,5.0,5.0,5.0,9.9,7.8,11.3,12.0,17.7,28.3,41.5,36.9,38.6,41.8,33.7,38.2,39.4,39.5,38.6,35.7,38.2,40.4,36.7,39.3,42.5,35.1,40.7,42.3,31.8,38.5,35.3,34.1,21.5,27.7,21.4,17.7,19.3,12.6,12.0,3.6,3.8,4.6
RAM Usage Percent,7.2,7.2,7.2,7.2,7.2,7.6,7.3,7.4,8.0,7.6,7.8,8.7,10.5,11.9,11.1,9.7,11.0,10.8,9.6,9.9,10.8,12.0,10.7,9.7,9.7,12.0,12.1,12.5,10.1,10.8,9.8,10.5,10.2,9.4,9.5,9.7,9.6,10.6,9.4,9.2,9.2,9.0,9.0,9.1,9.1

